Time,,cpu_usagePercentCores
2018/12/11 17:08:00,PST,10.78659090909091
2018/12/11 17:52:00,PST,11.402727272727274
2018/12/11 18:36:00,PST,11.866590909090911
2018/12/11 19:20:00,PST,11.388863636363638
2018/12/11 20:04:00,PST,10.594999999999999
2018/12/11 20:48:00,PST,11.869090909090913
2018/12/11 21:32:00,PST,11.500681818181818
2018/12/11 22:16:00,PST,10.993555555555556
2018/12/11 23:00:00,PST,10.56613636363636
2018/12/11 23:44:00,PST,10.889545454545454
2018/12/12 00:28:00,PST,11.199545454545456
2018/12/12 01:12:00,PST,11.250909090909092
2018/12/12 01:56:00,PST,12.062045454545453
2018/12/12 02:40:00,PST,12.151363636363635
2018/12/12 03:24:00,PST,11.929772727272729
2018/12/12 04:08:00,PST,11.846363636363636
2018/12/12 04:52:00,PST,11.938409090909088
2018/12/12 05:36:00,PST,11.702045454545454
2018/12/12 06:20:00,PST,12.218863636363634
2018/12/12 07:04:00,PST,11.761363636363637
2018/12/12 07:48:00,PST,11.661590909090906
2018/12/12 08:32:00,PST,11.329545454545455
2018/12/12 09:16:00,PST,11.561363636363636
2018/12/12 10:00:00,PST,11.651136363636363
2018/12/12 10:44:00,PST,11.369545454545452
2018/12/12 11:28:00,PST,11.037500000000001
2018/12/12 12:12:00,PST,11.420681818181817
2018/12/12 12:56:00,PST,11.489318181818184
2018/12/12 13:40:00,PST,12.05818181818182
2018/12/12 14:24:00,PST,11.15909090909091
2018/12/12 15:08:00,PST,11.505681818181817
2018/12/12 15:52:00,PST,9.791590909090909
2018/12/12 16:36:00,PST,11.71295454545455
2018/12/12 17:20:00,PST,11.159999999999998
2018/12/12 18:04:00,PST,11.77159090909091
2018/12/12 18:48:00,PST,11.768444444444444
2018/12/12 19:32:00,PST,11.574090909090907
2018/12/12 20:16:00,PST,10.874318181818184
2018/12/12 21:00:00,PST,11.650000000000006
2018/12/12 21:44:00,PST,11.146363636363635
2018/12/12 22:28:00,PST,11.748181818181818
2018/12/12 23:12:00,PST,10.945227272727273
2018/12/12 23:56:00,PST,10.744772727272721
2018/12/13 00:40:00,PST,11.095454545454547
2018/12/13 01:24:00,PST,12.555909090909092
2018/12/13 02:08:00,PST,12.433409090909093
2018/12/13 02:52:00,PST,12.437045454545457
2018/12/13 03:36:00,PST,12.70363636363636
2018/12/13 04:20:00,PST,11.54772727272727
2018/12/13 05:04:00,PST,16.56477272727273
2018/12/13 05:48:00,PST,12.301590909090908
2018/12/13 06:32:00,PST,13.815000000000003
2018/12/13 07:16:00,PST,12.410454545454543
2018/12/13 08:00:00,PST,12.421363636363635
2018/12/13 08:44:00,PST,12.168181818181814
2018/12/13 09:28:00,PST,11.947500000000002
2018/12/13 10:12:00,PST,13.007954545454545
2018/12/13 10:56:00,PST,12.125454545454545
2018/12/13 11:40:00,PST,11.508863636363637
2018/12/13 12:24:00,PST,11.326818181818183
2018/12/13 13:08:00,PST,11.991818181818182
2018/12/13 13:52:00,PST,12.268863636363637
2018/12/13 14:36:00,PST,10.892727272727273
2018/12/13 15:20:00,PST,12.225000000000001
2018/12/13 16:04:00,PST,11.999772727272726
2018/12/13 16:48:00,PST,11.943863636363638
2018/12/13 17:32:00,PST,11.995454545454544
2018/12/13 18:16:00,PST,10.754545454545454
2018/12/13 19:00:00,PST,12.075681818181822
2018/12/13 19:44:00,PST,12.0225
2018/12/13 20:28:00,PST,11.589772727272731
2018/12/13 21:12:00,PST,12.642727272727273
2018/12/13 21:56:00,PST,11.22431818181818
2018/12/13 22:40:00,PST,11.960454545454548
2018/12/13 23:24:00,PST,11.928863636363634
2018/12/14 00:08:00,PST,11.856363636363637
2018/12/14 00:52:00,PST,13.134888888888893
2018/12/14 01:36:00,PST,13.011136363636364
2018/12/14 02:20:00,PST,12.359090909090908
2018/12/14 03:04:00,PST,12.52272727272727
2018/12/14 03:48:00,PST,14.042499999999997
2018/12/14 04:32:00,PST,12.350454545454545
2018/12/14 05:16:00,PST,12.709318181818185
2018/12/14 06:00:00,PST,12.31818181818182
2018/12/14 06:44:00,PST,12.237499999999999
2018/12/14 07:28:00,PST,13.052045454545453
2018/12/14 08:12:00,PST,12.749999999999998
2018/12/14 08:56:00,PST,11.622045454545455
2018/12/14 09:40:00,PST,11.243260869565216
2018/12/14 10:24:00,PST,12.397499999999996
2018/12/14 11:08:00,PST,12.563409090909092
2018/12/14 11:52:00,PST,12.14068181818182
2018/12/14 12:36:00,PST,11.724545454545455
2018/12/14 13:20:00,PST,12.274772727272728
2018/12/14 14:04:00,PST,11.842045454545456
2018/12/14 14:48:00,PST,12.463181818181818
2018/12/14 15:32:00,PST,11.534772727272728
2018/12/14 16:16:00,PST,10.959318181818183
2018/12/14 17:00:00,PST,11.53522727272727
2018/12/14 17:44:00,PST,11.439318181818182
2018/12/14 18:28:00,PST,11.321136363636363
2018/12/14 19:12:00,PST,12.181363636363635
2018/12/14 19:56:00,PST,12.276136363636367
2018/12/14 20:40:00,PST,10.965454545454545
2018/12/14 21:24:00,PST,11.25340909090909
2018/12/14 22:08:00,PST,12.23363636363636
2018/12/14 22:52:00,PST,11.140681818181816
2018/12/14 23:36:00,PST,11.359333333333332
2018/12/15 00:20:00,PST,12.074545454545456
2018/12/15 01:04:00,PST,11.799090909090914
2018/12/15 01:48:00,PST,11.348636363636365
2018/12/15 02:32:00,PST,11.527272727272727
2018/12/15 03:16:00,PST,12.453181818181815
2018/12/15 04:00:00,PST,11.478636363636362
2018/12/15 04:44:00,PST,11.627045454545453
2018/12/15 05:28:00,PST,11.962272727272726
2018/12/15 06:12:00,PST,11.423863636363636
2018/12/15 06:56:00,PST,11.59159090909091
2018/12/15 07:40:00,PST,11.533636363636363
2018/12/15 08:24:00,PST,10.927499999999998
2018/12/15 09:08:00,PST,12.77863636363636
2018/12/15 09:52:00,PST,12.007727272727273
2018/12/15 10:36:00,PST,11.782499999999997
2018/12/15 11:20:00,PST,11.482272727272727
2018/12/15 12:04:00,PST,11.336590909090914
2018/12/15 12:48:00,PST,11.956818181818182
2018/12/15 13:32:00,PST,10.993409090909084
2018/12/15 14:16:00,PST,11.052727272727273
2018/12/15 15:00:00,PST,11.171136363636363
2018/12/15 15:44:00,PST,11.580681818181818
2018/12/15 16:28:00,PST,12.697272727272724
2018/12/15 17:12:00,PST,13.012727272727277
2018/12/15 17:56:00,PST,12.686363636363637
2018/12/15 18:40:00,PST,11.384999999999998
2018/12/15 19:24:00,PST,11.577954545454546
2018/12/15 20:08:00,PST,11.642045454545457
2018/12/15 20:52:00,PST,12.182727272727272
2018/12/15 21:36:00,PST,11.97636363636364
2018/12/15 22:20:00,PST,11.113636363636362
2018/12/15 23:04:00,PST,11.52204545454545
2018/12/15 23:48:00,PST,11.912045454545456
2018/12/16 00:32:00,PST,11.178181818181821
2018/12/16 01:16:00,PST,12.407272727272725
2018/12/16 02:00:00,PST,11.700227272727272
2018/12/16 02:44:00,PST,11.381818181818177
2018/12/16 03:28:00,PST,11.994318181818182
2018/12/16 04:12:00,PST,11.096136363636365
2018/12/16 04:56:00,PST,12.058409090909093
2018/12/16 05:40:00,PST,11.10295454545455
2018/12/16 06:24:00,PST,11.025227272727275
2018/12/16 07:08:00,PST,11.595227272727273
2018/12/16 07:52:00,PST,11.388636363636364
2018/12/16 08:36:00,PST,10.485909090909093
2018/12/16 09:20:00,PST,11.427954545454547
2018/12/16 10:04:00,PST,10.91159090909091
2018/12/16 10:48:00,PST,11.012954545454546
2018/12/16 11:32:00,PST,11.02681818181818
2018/12/16 12:16:00,PST,11.188409090909092
2018/12/16 13:00:00,PST,11.164090909090909
2018/12/16 13:44:00,PST,12.050681818181824
2018/12/16 14:28:00,PST,10.973181818181818
2018/12/16 15:12:00,PST,11.373863636363637
2018/12/16 15:56:00,PST,11.656818181818183
2018/12/16 16:40:00,PST,11.809772727272724
2018/12/16 17:24:00,PST,11.170454545454545
2018/12/16 18:08:00,PST,11.552045454545455
2018/12/16 18:52:00,PST,12.94909090909091
2018/12/16 19:36:00,PST,11.564772727272727
2018/12/16 20:20:00,PST,11.121818181818183
2018/12/16 21:04:00,PST,11.120681818181819
2018/12/16 21:48:00,PST,11.707727272727272
2018/12/16 22:32:00,PST,12.076818181818181
2018/12/16 23:16:00,PST,10.978863636363634
2018/12/17 00:00:00,PST,11.811363636363637
2018/12/17 00:44:00,PST,12.077954545454542
2018/12/17 01:28:00,PST,11.22
2018/12/17 02:12:00,PST,11.789090909090909
2018/12/17 02:56:00,PST,12.35931818181818
2018/12/17 03:40:00,PST,11.738181818181816
2018/12/17 04:24:00,PST,11.717727272727274
2018/12/17 05:08:00,PST,13.277272727272726
2018/12/17 05:52:00,PST,12.360681818181819
2018/12/17 06:36:00,PST,12.822045454545458
2018/12/17 07:20:00,PST,11.924545454545456
2018/12/17 08:04:00,PST,12.673181818181819
2018/12/17 08:48:00,PST,12.466818181818182
2018/12/17 09:32:00,PST,11.725454545454545
2018/12/17 10:16:00,PST,11.695454545454545
2018/12/17 11:00:00,PST,11.690888888888887
2018/12/17 11:44:00,PST,11.290227272727277
2018/12/17 12:28:00,PST,11.683333333333334
2018/12/17 13:12:00,PST,10.897954545454546
2018/12/17 13:56:00,PST,11.157555555555557
2018/12/17 14:40:00,PST,12.26568181818182
2018/12/17 15:24:00,PST,12.187727272727273
2018/12/17 16:08:00,PST,11.805454545454545
2018/12/17 16:52:00,PST,12.247954545454547
2018/12/17 17:36:00,PST,12.422727272727276
2018/12/17 18:20:00,PST,11.022
2018/12/17 19:04:00,PST,12.108863636363635
2018/12/17 19:48:00,PST,11.305555555555557
2018/12/17 20:32:00,PST,11.876818181818182
2018/12/17 21:16:00,PST,11.147045454545456
2018/12/17 22:00:00,PST,10.909772727272728
2018/12/17 22:44:00,PST,10.937727272727274
2018/12/17 23:28:00,PST,12.001363636363637
2018/12/18 00:12:00,PST,11.431363636363635
2018/12/18 00:56:00,PST,11.44181818181818
2018/12/18 01:40:00,PST,11.276590909090912
2018/12/18 02:24:00,PST,11.238409090909089
2018/12/18 03:08:00,PST,12.294318181818182
2018/12/18 03:52:00,PST,16.424318181818187
2018/12/18 04:36:00,PST,12.418636363636363
2018/12/18 05:20:00,PST,12.661136363636365
2018/12/18 06:04:00,PST,12.17690476190476
2018/12/18 06:48:00,PST,12.528863636363637
2018/12/18 07:32:00,PST,16.911860465116277
2018/12/18 08:16:00,PST,12.44727272727273
2018/12/18 09:00:00,PST,12.09088888888889
2018/12/18 09:44:00,PST,11.735681818181819
2018/12/18 10:28:00,PST,11.44272727272727
2018/12/18 11:12:00,PST,12.46477272727273
2018/12/18 11:56:00,PST,11.490227272727275
2018/12/18 12:40:00,PST,11.822045454545457
2018/12/18 13:24:00,PST,10.92227272727273
2018/12/18 14:08:00,PST,11.915454545454548
2018/12/18 14:52:00,PST,12.057500000000003
2018/12/18 15:36:00,PST,11.79159090909091
2018/12/18 16:20:00,PST,13.474090909090904
2018/12/18 17:04:00,PST,10.97409090909091
2018/12/18 17:48:00,PST,12.744772727272732
2018/12/18 18:32:00,PST,12.091818181818184
2018/12/18 19:16:00,PST,11.948181818181821
2018/12/18 20:00:00,PST,10.241363636363637
2018/12/18 20:44:00,PST,11.80409090909091
2018/12/18 21:28:00,PST,11.843636363636366
2018/12/18 22:12:00,PST,11.848636363636361
2018/12/18 22:56:00,PST,12.693636363636365
2018/12/18 23:40:00,PST,11.756136363636363
2018/12/19 00:24:00,PST,11.92363636363636
2018/12/19 01:08:00,PST,12.383636363636363
2018/12/19 01:52:00,PST,13.190000000000003
2018/12/19 02:36:00,PST,12.247954545454542
2018/12/19 03:20:00,PST,12.006590909090908
2018/12/19 04:04:00,PST,11.303409090909094
2018/12/19 04:48:00,PST,11.884999999999998
2018/12/19 05:32:00,PST,11.269545454545455
2018/12/19 06:16:00,PST,11.657499999999999
2018/12/19 07:00:00,PST,12.520681818181817
2018/12/19 07:44:00,PST,12.12431818181818
2018/12/19 08:28:00,PST,11.598636363636361
2018/12/19 09:12:00,PST,10.97818181818182
2018/12/19 09:56:00,PST,12.104318181818183
2018/12/19 10:40:00,PST,11.963181818181818
2018/12/19 11:24:00,PST,12.069090909090908
2018/12/19 12:08:00,PST,11.509772727272727
2018/12/19 12:52:00,PST,11.506818181818183
2018/12/19 13:36:00,PST,11.12840909090909
2018/12/19 14:20:00,PST,12.240227272727275
2018/12/19 15:04:00,PST,10.225909090909092
2018/12/19 15:48:00,PST,11.349090909090913
2018/12/19 16:32:00,PST,12.873636363636363
2018/12/19 17:16:00,PST,11.689999999999998
2018/12/19 18:00:00,PST,11.60772727272727
2018/12/19 18:44:00,PST,10.95068181818182
2018/12/19 19:28:00,PST,11.733636363636363
2018/12/19 20:12:00,PST,11.561818181818182
2018/12/19 20:56:00,PST,11.841590909090911
2018/12/19 21:40:00,PST,11.59772727272727
2018/12/19 22:24:00,PST,11.382045454545455
